location[0],location[1],index,state,age,if_migra,mature,div_time,maxDiv,nDiv,cell_cycle,life_span,prob,prob_0,EGFR,IGF1R,AKT,ERK,a_ERK,a_AKT,GSK3b,IRF1,Gal9,pten
36,46,530,quiescent,36,24,14,19.5,8,1,14,192,1,0.150756,0.207622,0.23423,0.848436,0.84639,7.15,44,0.542916,0.602387,0.678683,0
54,61,531,quiescent,36,24,14,18.5,8,1,14,192,1,0.150788,0.207677,0.236038,0.848804,0.846637,7.15,44,0.543002,0.602483,0.678818,0
62,48,532,quiescent,57.5,19,14,17,8,2,14,192,1,0.150792,0.207767,0.236426,0.848851,0.846688,7.15,44,0.542995,0.602473,0.678803,0
49,59,533,quiescent,36.5,25,14,36.5,8,0,14,192,1,0.150727,0.207198,0.232265,0.848104,0.846121,7.15,44,0.54288,0.60235,0.678634,0
55,37,534,quiescent,76.5,9,14,30,8,2,14,192,1,0.150763,0.207452,0.234442,0.848515,0.846421,7.15,44,0.542944,0.602418,0.678716,0
55,61,535,quiescent,45.5,43,14,16.5,8,2,14,192,1,0.150785,0.207654,0.235872,0.848773,0.846614,7.15,44,0.542997,0.602477,0.678811,0
50,59,536,quiescent,47,46,14,28.5,8,1,14,192,1,0.150727,0.207197,0.232271,0.848107,0.846122,7.15,44,0.54288,0.60235,0.678632,0
37,53,537,quiescent,15.5,31,14,15.5,8,0,14,192,1,0.150688,0.206876,0.229993,0.847648,0.845809,7.15,44,0.542785,0.602246,0.678486,0
44,37,538,quiescent,37,26,14,22,8,1,14,192,1,0.150745,0.207563,0.233393,0.848312,0.846278,7.15,44,0.542919,0.602393,0.678696,0
59,60,538,quiescent,47,46,14,14.5,8,2,14,192,1,0.150782,0.207586,0.235731,0.848742,0.846594,7.15,44,0.542992,0.602472,0.678805,0
51,60,539,quiescent,41.5,35,14,25,8,1,14,192,1,0.150749,0.207374,0.233589,0.848355,0.846303,7.15,44,0.542924,0.602398,0.678701,0
50,37,540,quiescent,52.5,9,14,14.5,8,2,14,192,1,0.150741,0.207359,0.233102,0.848271,0.846237,7.15,44,0.542712,0.602139,0.677873,0
57,39,541,quiescent,40,32,14,21.5,8,1,14,192,1,0.150741,0.207333,0.233173,0.848265,0.846245,7.15,44,0.542899,0.602369,0.678651,0
60,41,542,quiescent,47,46,14,14.5,8,2,14,192,1,0.150765,0.207562,0.234691,0.848538,0.846452,7.15,44,0.542942,0.602416,0.678721,0
58,39,544,quiescent,20.5,41,14,20.5,8,0,14,192,1,0.150748,0.207398,0.233629,0.848348,0.846307,7.15,44,0.542913,0.602385,0.678676,0
39,60,545,quiescent,35.5,23,14,17.5,8,1,14,192,1,0.150739,0.207191,0.233103,0.848245,0.846237,7.15,44,0.5429,0.602372,0.678666,0
63,50,546,quiescent,60.5,25,14,15,8,2,14,192,1,0.150789,0.207728,0.236229,0.848817,0.846662,7.15,44,0.542993,0.602472,0.678803,0
56,38,548,quiescent,45.5,43,14,17,8,2,14,192,1,0.150749,0.207364,0.233644,0.848362,0.846311,7.15,44,0.542917,0.60239,0.678678,0
59,39,550,quiescent,33.5,19,14,14.5,8,1,14,192,1,0.150757,0.207477,0.234202,0.848451,0.846386,7.15,44,0.542932,0.602405,0.678706,0
39,39,551,quiescent,84.5,25,14,27,8,3,14,192,1,0.15079,0.208011,0.236204,0.848833,0.846661,7.15,44,0.543007,0.602487,0.678818,0
36,45,552,quiescent,33.5,19,14,19,8,1,14,192,1,0.15077,0.207755,0.235068,0.848599,0.846505,7.15,44,0.54295,0.602425,0.678738,0
39,41,554,quiescent,40.5,33,14,26,8,1,14,192,1,0.150763,0.207775,0.234514,0.848516,0.84643,7.15,44,0.54296,0.602438,0.678766,0
61,60,555,quiescent,72,0,14,14.5,8,2,14,192,1,0.150808,0.20775,0.237383,0.84904,0.846819,7.15,44,0.543035,0.602517,0.678846,0
36,51,556,quiescent,36.5,25,14,20.5,8,1,14,192,1,0.150705,0.207077,0.231134,0.847849,0.845964,7.15,44,0.542815,0.602278,0.678533,0
38,42,557,quiescent,45.5,43,14,15,8,2,14,192,1,0.150772,0.207845,0.235088,0.848617,0.846508,7.15,44,0.542973,0.602452,0.678784,0
60,58,558,quiescent,18.5,37,14,18.5,8,0,14,192,1,0.150766,0.207469,0.234717,0.848549,0.846456,7.15,44,0.542956,0.602433,0.678751,0
60,59,559,quiescent,48.5,1,14,33.5,8,1,14,192,1,0.150779,0.207554,0.235509,0.848697,0.846564,7.15,44,0.542984,0.602463,0.678795,0
60,57,560,quiescent,29.5,11,14,15,8,1,14,192,1,0.150756,0.207398,0.234097,0.848434,0.846372,7.15,44,0.542934,0.602409,0.678717,0
36,55,561,quiescent,37.5,27,14,23,8,1,14,192,1,0.1507,0.206922,0.230762,0.847789,0.845914,7.15,44,0.542815,0.602279,0.678534,0
42,61,562,quiescent,32,16,14,15,8,1,14,192,1,0.150757,0.207396,0.234211,0.848454,0.846388,7.15,44,0.542938,0.602413,0.678726,0
36,52,563,quiescent,46.5,45,14,31,8,1,14,192,1,0.150701,0.207004,0.230847,0.847802,0.845926,7.15,44,0.542809,0.602272,0.678524,0
40,38,564,quiescent,52,8,14,16,8,2,14,192,1,0.150781,0.207932,0.235628,0.848724,0.846584,7.15,44,0.542989,0.602469,0.678801,0
43,61,565,quiescent,38,28,14,18,8,1,14,192,1,0.150755,0.207398,0.234062,0.848428,0.846368,7.15,44,0.542935,0.602409,0.67872,0
63,52,567,quiescent,54,12,14,20.5,8,2,14,192,1,0.150779,0.207622,0.23559,0.848702,0.846575,7.15,44,0.542928,0.602394,0.678587,0
35,55,568,quiescent,44,40,14,18,8,1,14,192,1,0.15071,0.20698,0.231387,0.847908,0.846,7.15,44,0.542837,0.602303,0.678568,0
60,40,569,quiescent,33,18,14,14,8,1,14,192,1,0.150765,0.20756,0.234709,0.848541,0.846455,7.15,44,0.542944,0.602419,0.678726,0
46,61,570,quiescent,30.5,13,14,16,8,1,14,192,1,0.150761,0.20746,0.234366,0.848493,0.84641,7.15,44,0.54295,0.602426,0.678746,0
60,39,571,quiescent,52,8,14,17,8,2,14,192,1,0.150768,0.207569,0.234882,0.848575,0.846478,7.15,44,0.542954,0.602429,0.678742,0
46,36,573,quiescent,48.5,1,14,16,8,2,14,192,1,0.150753,0.207565,0.233862,0.848405,0.846341,7.15,44,0.54294,0.602416,0.678724,0
62,53,574,quiescent,41.5,35,14,27,8,1,14,192,1,0.150761,0.207464,0.234424,0.848491,0.846416,7.15,44,0.54294,0.602414,0.678724,0
36,53,575,quiescent,30.5,13,14,14,8,1,14,192,1,0.150699,0.20695,0.230678,0.847775,0.845903,7.15,44,0.542807,0.602269,0.678521,0
61,57,576,quiescent,38,28,14,23,8,1,14,192,1,0.150764,0.207451,0.234604,0.848527,0.846441,7.15,44,0.542951,0.602427,0.678743,0
37,58,577,quiescent,42,36,14,20,8,1,14,192,1,0.150714,0.206982,0.231583,0.847956,0.846028,7.15,44,0.542847,0.602313,0.67858,0
62,42,578,quiescent,59,22,14,16,8,2,14,192,1,0.150803,0.207882,0.237101,0.848973,0.84678,7.15,44,0.535806,0.593643,0.645289,0
45,37,579,quiescent,19,38,14,19,8,0,14,192,1,0.150739,0.207489,0.233012,0.848243,0.846225,7.15,44,0.542909,0.602382,0.678678,0
61,41,580,quiescent,50,4,14,16.5,8,1,14,192,1,0.15078,0.207695,0.235685,0.848718,0.846588,7.15,44,0.542972,0.602448,0.678768,0
40,39,581,quiescent,16.5,33,14,16.5,8,0,14,192,1,0.150769,0.207827,0.234869,0.848586,0.846479,7.15,44,0.542966,0.602444,0.678767,0
57,61,582,quiescent,31,14,14,16,8,1,14,192,1,0.150784,0.207635,0.235837,0.848765,0.846609,7.15,44,0.542998,0.602479,0.678815,0
41,38,584,quiescent,28.5,9,14,28.5,8,0,14,192,1,0.150763,0.207775,0.234546,0.848524,0.846436,7.15,44,0.542953,0.60243,0.678747,0
62,47,585,quiescent,41.5,35,14,21.5,8,1,14,192,1,0.150811,0.20792,0.237652,0.849071,0.846855,7.15,44,0.543032,0.602513,0.678859,0
45,36,586,quiescent,49,2,14,15,8,2,14,192,1,0.150756,0.20762,0.234061,0.848438,0.846369,7.15,44,0.542944,0.60242,0.678731,0
62,57,587,quiescent,73.5,3,14,21.5,8,2,14,192,1,0.150772,0.207504,0.235119,0.848622,0.846511,7.15,44,0.542961,0.602436,0.678739,0
36,43,588,quiescent,46.5,45,14,32.5,8,1,14,192,1,0.150803,0.20809,0.237142,0.848983,0.846787,7.15,44,0.543026,0.602508,0.678855,0
63,53,590,quiescent,35,22,14,21,8,1,14,192,1,0.150774,0.20757,0.235284,0.848648,0.846533,7.15,44,0.542968,0.602445,0.678767,0
61,44,590,quiescent,68,40,14,18,8,2,14,192,1,0.150803,0.207868,0.237151,0.848982,0.846787,7.15,44,0.542998,0.602474,0.678779,0
51,59,592,quiescent,33,18,14,17,8,1,14,192,1,0.150729,0.207215,0.232385,0.848128,0.846138,7.15,44,0.542883,0.602353,0.678635,0
40,61,593,quiescent,39.5,31,14,16,8,1,14,192,1,0.150755,0.207337,0.234063,0.848424,0.846368,7.15,44,0.542932,0.602406,0.678715,0
35,50,594,alive,88,32,14,19.5,8,3,14,192,0.060249,0.150727,0.207294,0.232583,0.848105,0.846161,7.15,44,0.536306,0.594278,0.64828,0
37,60,595,quiescent,59.5,23,14,23,8,2,14,192,1,0.150734,0.207114,0.232805,0.848189,0.846196,7.15,44,0.542888,0.602358,0.678644,0
56,61,596,quiescent,33,18,14,18.5,8,1,14,192,1,0.150783,0.207637,0.235775,0.848754,0.846601,7.15,44,0.542995,0.602475,0.678809,0
63,48,597,quiescent,36.5,25,14,21,8,1,14,192,1,0.150803,0.207869,0.237156,0.84898,0.846787,7.15,44,0.543017,0.602497,0.678836,0
49,62,598,quiescent,68.5,41,14,17.5,8,3,14,192,1,0.150789,0.207691,0.236086,0.848818,0.846645,7.15,44,0.543,0.602479,0.678799,0
36,59,599,quiescent,49.5,3,14,17.5,8,2,14,192,1,0.150727,0.207041,0.232342,0.8481,0.846133,7.15,44,0.542872,0.60234,0.678617,0
45,61,599,quiescent,38,28,14,18.5,8,1,14,192,1,0.150756,0.207427,0.234082,0.848437,0.846371,7.15,44,0.542939,0.602414,0.678728,0
36,56,604,quiescent,30,12,14,14.5,8,1,14,192,1,0.150704,0.206929,0.231015,0.847841,0.845949,7.15,44,0.542826,0.60229,0.678549,0
44,62,605,quiescent,57,18,14,24.5,8,2,14,192,1,0.150772,0.207559,0.235124,0.848626,0.846513,7.15,44,0.542971,0.602449,0.678776,0
43,37,606,quiescent,34,20,14,14.5,8,1,14,192,1,0.150753,0.207653,0.233911,0.848407,0.846349,7.15,44,0.542934,0.602409,0.678718,0
62,56,607,quiescent,78,12,14,37.5,8,2,14,192,1,0.150765,0.207462,0.234691,0.848543,0.846453,7.15,44,0.542952,0.602428,0.678742,0
36,54,609,quiescent,14,28,14,14,8,0,14,192,1,0.150698,0.206926,0.230638,0.847766,0.845898,7.15,44,0.542809,0.602272,0.678524,0
36,42,610,alive,51.5,7,14,10,8,2,14,192,0,0.150818,0.208266,0.237671,0.849035,0.846857,7.15,44,0.50116,0.552133,0.486342,0
36,57,613,quiescent,38,28,14,14.5,8,1,14,192,1,0.15071,0.206953,0.231372,0.847912,0.845998,7.15,44,0.542838,0.602304,0.678567,0
35,45,614,quiescent,56,16,14,16.5,8,2,14,192,1,0.150791,0.207918,0.236409,0.84884,0.846687,7.15,44,0.542966,0.602438,0.678704,0
43,36,617,quiescent,34,20,14,15,8,1,14,192,1,0.150769,0.20778,0.234912,0.84859,0.846486,7.15,44,0.542967,0.602445,0.678771,0
41,61,618,quiescent,36,24,14,17.5,8,1,14,192,1,0.150759,0.207383,0.234284,0.848466,0.846398,7.15,44,0.54294,0.602414,0.678727,0
57,38,619,quiescent,30.5,13,14,15,8,1,14,192,1,0.150752,0.207388,0.233805,0.84839,0.846332,7.15,44,0.542922,0.602395,0.678687,0
37,42,620,quiescent,36.5,25,14,17.5,8,1,14,192,1,0.150796,0.20805,0.236619,0.848894,0.846717,7.15,44,0.543015,0.602496,0.678839,0
51,61,622,quiescent,25.5,3,14,25.5,8,0,14,192,1,0.150769,0.207538,0.234823,0.848585,0.846472,7.15,44,0.542966,0.602444,0.678768,0
57,37,623,quiescent,47,46,14,16,8,2,14,192,1,0.150764,0.207466,0.234547,0.848532,0.846435,7.15,44,0.542948,0.602423,0.678727,0
58,61,624,quiescent,36,24,14,19,8,1,14,192,1,0.150788,0.207652,0.236079,0.848808,0.846642,7.15,44,0.543007,0.602488,0.678829,0
59,61,625,quiescent,49,2,14,33.5,8,1,14,192,1,0.150795,0.207693,0.236556,0.848893,0.846707,7.15,44,0.543022,0.602505,0.678854,0
58,60,626,quiescent,23.5,47,14,23.5,8,0,14,192,1,0.150774,0.207539,0.235228,0.848651,0.846526,7.15,44,0.542977,0.602456,0.678783,0
63,49,627,quiescent,70.5,45,14,42,8,2,14,192,1,0.150795,0.207787,0.236587,0.84888,0.84671,7.15,44,0.543002,0.602481,0.678815,0
50,61,628,quiescent,37.5,27,14,15.5,8,1,14,192,1,0.150769,0.207534,0.234853,0.84859,0.846477,7.15,44,0.542967,0.602445,0.678769,0
35,46,629,alive,97.5,3,14,14.5,8,5,14,192,0.0602687,0.150777,0.207784,0.235563,0.848673,0.846571,7.15,44,0.525126,0.580643,0.590731,0
50,60,630,quiescent,25,2,14,25,8,0,14,192,1,0.150748,0.207364,0.233561,0.848349,0.846299,7.15,44,0.542924,0.602398,0.678702,0
39,40,631,quiescent,30.5,13,14,14.5,8,1,14,192,1,0.150777,0.207898,0.235383,0.84868,0.846549,7.15,44,0.542983,0.602462,0.67879,0
36,44,634,quiescent,35.5,23,14,20.5,8,1,14,192,1,0.150786,0.207917,0.236043,0.84878,0.846637,7.15,44,0.542988,0.602466,0.678797,0
61,59,635,quiescent,34,20,14,15,8,1,14,192,1,0.150789,0.207613,0.236158,0.848816,0.846652,7.15,44,0.543005,0.602486,0.678827,0
38,61,636,quiescent,55,14,14,40,8,1,14,192,1,0.150747,0.207232,0.233562,0.848331,0.8463,7.15,44,0.542915,0.602388,0.678689,0
35,56,637,quiescent,52.5,9,14,31,8,1,14,192,1,0.150713,0.206975,0.231561,0.847945,0.846024,7.15,44,0.542844,0.602311,0.678578,0
58,38,639,quiescent,34.5,21,14,20,8,1,14,192,1,0.150757,0.207433,0.234117,0.848444,0.846375,7.15,44,0.542932,0.602405,0.678703,0
47,36,640,quiescent,38,28,14,16.5,8,1,14,192,1,0.150751,0.207526,0.233731,0.84838,0.846323,7.15,44,0.542649,0.602059,0.677542,0
41,37,641,quiescent,40,32,14,25.5,8,1,14,192,1,0.150777,0.207886,0.235401,0.848681,0.846553,7.15,44,0.542979,0.602458,0.678787,0
35,51,642,alive,43.5,39,14,6.5,8,2,14,192,0,0.150698,0.207285,0.228259,0.846885,0.845549,7.15,44,0.459624,0.50627,0.373465,0
39,61,643,quiescent,33.5,19,14,14.5,8,1,14,192,1,0.15075,0.207282,0.23378,0.848371,0.84633,7.15,44,0.542922,0.602396,0.6787,0
50,36,644,alive,87.5,31,14,4,8,5,14,192,0,0.150754,0.207705,0.219936,0.842859,0.844442,7.15,44,0.405766,0.456138,0.306662,0
39,38,644,quiescent,52.5,9,14,28.5,8,1,14,192,1,0.150801,0.208108,0.236901,0.84896,0.846757,7.15,44,0.543032,0.602515,0.678863,0
35,53,645,quiescent,33,18,14,16.5,8,1,14,192,1,0.150711,0.207029,0.231439,0.847916,0.846008,7.15,44,0.542832,0.602297,0.67856,0
46,62,647,quiescent,43,38,14,22,8,1,14,192,1,0.150778,0.207589,0.235406,0.848688,0.846552,7.15,44,0.542985,0.602464,0.678798,0
34,54,648,quiescent,71.5,47,14,37.5,8,2,14,192,1,0.150721,0.207077,0.232101,0.848037,0.846097,7.15,44,0.542857,0.602324,0.678594,0
43,62,648,quiescent,48.5,1,14,34.5,8,1,14,192,1,0.150772,0.207543,0.235119,0.848622,0.846512,7.15,44,0.542969,0.602447,0.678774,0
61,58,649,quiescent,35.5,23,14,18,8,1,14,192,1,0.150774,0.207523,0.235263,0.848649,0.84653,7.15,44,0.542974,0.602452,0.678778,0
47,61,650,quiescent,39,30,14,24.5,8,1,14,192,1,0.150772,0.207524,0.235037,0.84862,0.846501,7.15,44,0.542973,0.602451,0.67878,0
59,38,651,quiescent,29.5,11,14,14.5,8,1,14,192,1,0.150764,0.207507,0.23459,0.848526,0.846439,7.15,44,0.542946,0.602421,0.678728,0
63,54,652,quiescent,31.5,15,14,17,8,1,14,192,1,0.150772,0.207534,0.235114,0.848619,0.84651,7.15,44,0.542964,0.602441,0.678762,0
63,51,653,quiescent,41.5,35,14,26,8,1,14,192,1,0.150785,0.207681,0.235963,0.84877,0.846626,7.15,44,0.542987,0.602465,0.678796,0
42,37,654,quiescent,37,26,14,22,8,1,14,192,1,0.150764,0.207762,0.234597,0.848533,0.846443,7.15,44,0.542954,0.602431,0.678749,0
64,51,655,quiescent,56,16,14,18,8,2,14,192,1,0.150807,0.207852,0.237357,0.849021,0.846815,7.15,44,0.54303,0.602512,0.67886,0
62,58,656,quiescent,59,22,14,18,8,2,14,192,1,0.150783,0.207572,0.235777,0.848744,0.8466,7.15,44,0.542983,0.60246,0.678772,0
61,42,657,quiescent,36.5,25,14,14.5,8,1,14,192,1,0.150785,0.20773,0.235947,0.848765,0.846623,7.15,44,0.542974,0.602449,0.678763,0
35,52,659,quiescent,40,32,14,14,8,1,14,192,1,0.150714,0.207098,0.231686,0.847955,0.846041,7.15,44,0.542834,0.602298,0.678558,0
47,35,661,alive,66,36,14,17,8,2,14,192,0.0602657,0.150769,0.20769,0.234919,0.848591,0.846486,7.15,44,0.532318,0.589387,0.627972,0
52,61,663,quiescent,15.5,31,14,15.5,8,0,14,192,1,0.150772,0.207568,0.235054,0.848627,0.846504,7.15,44,0.542973,0.602451,0.678776,0
61,39,664,quiescent,52,8,14,16.5,8,2,14,192,1,0.15078,0.207671,0.235643,0.848712,0.846582,7.15,44,0.542975,0.602452,0.678768,0
58,62,666,quiescent,36.5,25,14,20.5,8,1,14,192,1,0.150801,0.207763,0.236896,0.848957,0.846753,7.15,44,0.543035,0.602519,0.678874,0
42,62,667,quiescent,67.5,39,14,28.5,8,2,14,192,1,0.150772,0.207524,0.235132,0.848624,0.846514,7.15,44,0.542962,0.602438,0.678747,0
44,36,667,quiescent,37.5,27,14,16.5,8,1,14,192,1,0.150761,0.207692,0.234414,0.8485,0.846418,7.15,44,0.542952,0.602429,0.678744,0
64,54,668,quiescent,58.5,21,14,27,8,2,14,192,1,0.150784,0.207626,0.2359,0.848762,0.846617,7.15,44,0.542988,0.602467,0.678796,0
35,44,670,quiescent,49.5,3,14,16.5,8,2,14,192,1,0.150809,0.208101,0.237539,0.849048,0.84684,7.15,44,0.543032,0.602514,0.678859,0
60,38,672,quiescent,29,10,14,14.5,8,1,14,192,1,0.150772,0.207581,0.235143,0.848625,0.846514,7.15,44,0.542965,0.602442,0.67876,0
56,62,672,quiescent,29,10,14,15,8,1,14,192,1,0.150801,0.207787,0.236898,0.84896,0.846754,7.15,44,0.543033,0.602517,0.678869,0
55,36,673,quiescent,36.5,25,14,22,8,1,14,192,1,0.150776,0.207548,0.23528,0.848674,0.846536,7.15,44,0.542974,0.602451,0.678765,0
52,62,674,quiescent,49,2,14,17.5,8,2,14,192,1,0.150792,0.207737,0.236305,0.848857,0.846675,7.15,44,0.542849,0.602292,0.678172,0
60,61,675,quiescent,32,16,14,15,8,1,14,192,1,0.150809,0.207779,0.237432,0.84905,0.846826,7.15,44,0.543049,0.602534,0.678897,0
55,62,676,quiescent,34,20,14,20,8,1,14,192,1,0.150808,0.20784,0.237304,0.849034,0.846809,7.15,44,0.543044,0.602528,0.678882,0
64,47,677,quiescent,61.5,27,14,26,8,2,14,192,1,0.150822,0.208048,0.238391,0.849197,0.846954,7.15,44,0.54305,0.602532,0.67888,0
51,36,679,alive,58,20,14,3.5,8,2,14,192,0,0.150761,0.207617,0.215985,0.840072,0.843979,7.15,44,0.393819,0.446719,0.312476,0
53,63,681,quiescent,98,4,14,31,8,2,14,192,1,0.150817,0.207936,0.237857,0.849143,0.846886,7.15,44,0.54273,0.602139,0.67755,0
35,57,684,quiescent,28,8,14,28,8,0,14,192,1,0.150718,0.206987,0.23183,0.847998,0.846062,7.15,44,0.542853,0.602321,0.678591,0
44,63,684,quiescent,41.5,35,14,23.5,8,1,14,192,1,0.150792,0.207731,0.236378,0.848855,0.846684,7.15,44,0.543011,0.602492,0.678838,0
53,36,685,quiescent,75,6,14,15.5,8,3,14,192,1,0.150773,0.207563,0.235121,0.848638,0.846514,7.15,44,0.540971,0.599987,0.670147,0
56,37,686,quiescent,32.5,17,14,14,8,1,14,192,1,0.150762,0.207451,0.234435,0.848513,0.84642,7.15,44,0.542944,0.602418,0.678716,0
58,37,687,quiescent,56,16,14,31,8,1,14,192,1,0.150768,0.207495,0.234779,0.848573,0.846466,7.15,44,0.542953,0.602428,0.67873,0
36,58,688,quiescent,40.5,33,14,24,8,1,14,192,1,0.150718,0.206991,0.23182,0.847999,0.846061,7.15,44,0.542853,0.60232,0.678587,0
36,60,689,quiescent,34,20,14,17.5,8,1,14,192,1,0.150736,0.207102,0.232922,0.848211,0.846213,7.15,44,0.542892,0.602362,0.678649,0
57,35,690,quiescent,101.5,11,14,38,8,3,14,192,1,0.150793,0.207655,0.236326,0.848868,0.846679,7.15,44,0.542822,0.602259,0.678068,0
64,50,691,quiescent,49,2,14,22.5,8,1,14,192,1,0.150807,0.207872,0.237366,0.849021,0.846816,7.15,44,0.543029,0.60251,0.678858,0
54,63,692,quiescent,46,44,14,17.5,8,2,14,192,1,0.150824,0.207989,0.238333,0.849223,0.84695,7.15,44,0.543073,0.602559,0.678914,0
62,41,696,quiescent,49,2,14,34.5,8,1,14,192,1,0.150797,0.207834,0.236724,0.848905,0.846729,7.15,44,0.543004,0.602483,0.678817,0
34,56,697,quiescent,40.5,33,14,20,8,1,14,192,1,0.150724,0.207031,0.232212,0.848069,0.846114,7.15,44,0.542865,0.602333,0.678607,0
59,62,698,quiescent,46,44,14,15.5,8,2,14,192,1,0.150805,0.20778,0.237184,0.849007,0.846792,7.15,44,0.543039,0.602522,0.678868,0
54,36,699,quiescent,40.5,33,14,18.5,8,1,14,192,1,0.150777,0.207553,0.235292,0.848677,0.846538,7.15,44,0.542971,0.602448,0.678752,0
45,62,700,quiescent,22,44,14,22,8,0,14,192,1,0.150774,0.20758,0.235211,0.848646,0.846525,7.15,44,0.542977,0.602456,0.678789,0
42,36,703,quiescent,44,40,14,14.5,8,2,14,192,1,0.15078,0.207883,0.235554,0.848708,0.846574,7.15,44,0.542978,0.602456,0.678773,0
50,62,704,quiescent,32.5,17,14,14.5,8,1,14,192,1,0.150787,0.207685,0.235934,0.848791,0.846625,7.15,44,0.543001,0.602481,0.678814,0
41,62,705,quiescent,42,36,14,23.5,8,1,14,192,1,0.150771,0.2075,0.235092,0.848615,0.846509,7.15,44,0.542965,0.602442,0.678764,0
57,62,705,quiescent,32,16,14,17.5,8,1,14,192,1,0.1508,0.207766,0.2368,0.848941,0.84674,7.15,44,0.543031,0.602515,0.678867,0
38,62,706,quiescent,57.5,19,14,24,8,2,14,192,1,0.150759,0.207333,0.234327,0.848472,0.846404,7.15,44,0.542931,0.602403,0.678691,0
40,37,707,quiescent,36.5,25,14,18.5,8,1,14,192,1,0.150793,0.208032,0.236381,0.84886,0.846687,7.15,44,0.54301,0.602491,0.678831,0
43,35,709,quiescent,49,2,14,16.5,8,2,14,192,1,0.150786,0.207911,0.235988,0.848787,0.846634,7.15,44,0.542991,0.602469,0.678784,0
59,37,710,quiescent,31.5,15,14,14,8,1,14,192,1,0.150773,0.207538,0.235112,0.848632,0.846511,7.15,44,0.542965,0.602442,0.678754,0
52,36,711,quiescent,70,44,14,31,8,2,14,192,1,0.150768,0.207529,0.234787,0.848579,0.846468,7.15,44,0.542591,0.601982,0.677225,0
38,39,712,quiescent,59,22,14,14.5,8,2,14,192,1,0.150816,0.208238,0.237844,0.849127,0.846884,7.15,44,0.539444,0.598099,0.662836,0
35,43,712,quiescent,55,14,14,24,8,2,14,192,1,0.150832,0.208307,0.238937,0.849305,0.847031,7.15,44,0.543062,0.602544,0.678859,0
49,60,714,quiescent,28,8,14,28,8,0,14,192,1,0.150751,0.207374,0.233726,0.848379,0.846322,7.15,44,0.542929,0.602403,0.67871,0
42,63,717,quiescent,52.5,9,14,23.5,8,2,14,192,1,0.150791,0.207687,0.236331,0.848842,0.846677,7.15,44,0.543,0.602479,0.678806,0
36,61,719,quiescent,30.5,13,14,15,8,1,14,192,1,0.150747,0.20717,0.233545,0.848329,0.846298,7.15,44,0.542914,0.602386,0.678683,0
39,62,719,quiescent,41,34,14,20.5,8,1,14,192,1,0.150763,0.207394,0.234596,0.848521,0.846441,7.15,44,0.542947,0.602422,0.678734,0
34,52,720,quiescent,40.5,33,14,22.5,8,1,14,192,1,0.150728,0.207194,0.232572,0.848117,0.846162,7.15,44,0.54286,0.602327,0.678597,0
38,40,721,quiescent,32,16,14,14.5,8,1,14,192,1,0.150803,0.208118,0.237014,0.848979,0.846771,7.15,44,0.543032,0.602515,0.678858,0
60,37,722,quiescent,37,26,14,17.5,8,1,14,192,1,0.15078,0.207616,0.235592,0.848712,0.846575,7.15,44,0.54298,0.602457,0.678776,0
47,62,723,quiescent,33,18,14,19,8,1,14,192,1,0.150785,0.207644,0.235826,0.848767,0.84661,7.15,44,0.542997,0.602477,0.678813,0
34,53,724,quiescent,34,20,14,16,8,1,14,192,1,0.150725,0.207111,0.232271,0.848073,0.846122,7.15,44,0.542858,0.602325,0.678595,0
51,58,725,quiescent,23,46,14,23,8,0,14,192,1,0.150711,0.207086,0.231307,0.847922,0.845989,7.15,44,0.542845,0.602312,0.678577,0
62,43,726,alive,23.5,47,14,6,8,1,14,192,0,0.150777,0.208093,0.232928,0.847681,0.846189,7.15,44,0.451411,0.497848,0.359741,0
41,36,727,quiescent,51,6,14,22,8,1,14,192,1,0.150792,0.208001,0.236323,0.84885,0.84668,7.15,44,0.542997,0.602476,0.678794,0
52,58,728,quiescent,17,34,14,17,8,0,14,192,1,0.150715,0.207114,0.231564,0.84797,0.846025,7.15,44,0.542853,0.602321,0.678588,0
62,60,729,quiescent,52,8,14,14,8,2,14,192,1,0.150817,0.207793,0.237908,0.849135,0.846891,7.15,44,0.542988,0.602457,0.67862,0
35,58,731,quiescent,34.5,21,14,16.5,8,1,14,192,1,0.150724,0.207014,0.232192,0.848069,0.846112,7.15,44,0.542863,0.60233,0.678599,0
40,62,732,quiescent,32,16,14,18,8,1,14,192,1,0.150768,0.207454,0.234893,0.848577,0.846482,7.15,44,0.542958,0.602434,0.678752,0
34,55,733,quiescent,32.5,17,14,17.5,8,1,14,192,1,0.150722,0.207045,0.232109,0.848045,0.846099,7.15,44,0.54286,0.602328,0.678598,0
64,43,734,quiescent,72,0,14,16.5,8,3,14,192,1,0.150836,0.208185,0.239265,0.849354,0.847073,7.15,44,0.542512,0.601866,0.676615,0
62,59,735,quiescent,57.5,19,14,24.5,8,1,14,192,1,0.150798,0.207656,0.236709,0.848917,0.846727,7.15,44,0.543008,0.602486,0.678794,0
51,62,735,quiescent,30.5,13,14,15,8,1,14,192,1,0.150788,0.207699,0.235995,0.848802,0.846633,7.15,44,0.543001,0.602481,0.678811,0
53,39,736,quiescent,16,32,14,16,8,0,14,192,1,0.150737,0.207272,0.232905,0.848223,0.846209,7.15,44,0.542887,0.602355,0.678615,0
54,39,736,quiescent,27,6,14,27,8,0,14,192,1,0.150735,0.207261,0.232777,0.848198,0.846191,7.15,44,0.542885,0.602353,0.678618,0
